date,TA_f,VPD_f,SW_IN_f,FC_2_f,GPP_FC_2_rei_f,RECO_FC_2_rei_f,GPP_FC_2_fal_f,RECO_FC_2_fal_f,GPP_FC_2_las_f,RECO_FC_2_las_f
2021-03-14,293.88059027777774,1433.9545208333336,,-1.205049820136623,2.025469824796938,0.8204200046603147,2.2542719596575025,1.0492221395208798,2.3039916360903985,1.0989418159537758
2021-03-15,293.8706736111111,1455.3663333333334,,-1.2910540886280517,2.287161129565936,0.9961070409378845,2.342787250368971,1.0517331617409191,2.528561379210977,1.2375072905829259
2021-03-16,294.51718055555557,1525.4270902777778,,-1.0678533343485712,2.401032018527424,1.3331786841788529,2.1692888946491125,1.1014355603005421,2.614441888049418,1.5465885537008468
2021-03-17,294.8482333937198,1527.737404589372,,-0.7309268420914282,2.53529153623523,1.8043646941438019,1.853774194774638,1.12284735268321,2.722974493146552,1.9920476510551233
2021-03-18,294.39472644927537,1530.8887726449277,,-0.9314643568799997,2.608977371187182,1.6775130143071824,2.0159519998206235,1.0844876429406243,2.8008260451069944,1.8693616882269948
2021-03-19,293.00991394927536,1423.0072934782609,,-1.2642055211976622,2.7930088936129582,1.5288033724152965,2.2434748344080675,0.9792693132104056,3.0101541069911684,1.7459485857935064
2021-03-20,291.6259166666667,1321.585423611111,,-1.8406361288890905,2.8544203821708574,1.0137842532817667,2.716424383128007,0.8757882542389165,3.0986154842060913,1.2579793553170007
2021-03-21,290.6295902777778,1215.6890694444444,,-2.024121416809091,3.0082755485198973,0.9841541317108066,2.824531642980586,0.8004102261714955,3.252191678358598,1.2280702615495074
2021-03-22,290.8031480496454,1204.9878249113474,,-1.8220286751899997,2.9408996546248667,1.118870979434867,2.629980473941093,0.8079517987510935,3.1897934657155815,1.367764790525582
2021-03-23,291.26374842843325,1169.3555972461822,,-1.575084041805771,3.19668957610226,1.6216055342964883,2.4007636020546124,0.8256795602488411,3.4691349680863097,1.8940509262805385
2021-03-24,292.00031850419083,1165.786254868921,,-1.5717284082281011,3.3791800042146485,1.8074515959865476,2.453013549579825,0.8812851413517242,3.8519908443882436,2.280262436160143
2021-03-25,292.1344248871696,1144.8962895590232,,-2.247861703103337,3.9376607577559084,1.6897990546525712,3.1761075707566895,0.9282458676533524,4.845975489535756,2.598113786432419
2021-03-26,292.7750572211476,1307.2427265918004,,-2.7037746858932805,3.929053366362433,1.2252786804691527,3.7253064484528466,1.0215317625595668,5.028924627001881,2.325149941108601
2021-03-27,294.1874246453901,1515.5488328579504,,-2.8695890891909506,4.056497191491161,1.18690810230021,4.0075637249395175,1.1379746357485672,5.0488441279858245,2.179255038794875
2021-03-28,295.7997934397163,1701.7651102245864,,-2.883316515925714,4.018878831725756,1.1355623158000416,4.109268566716708,1.2259520507909945,6.055616958151492,3.172300442225778
2021-03-29,296.67648433806147,1676.5819703014186,,-2.9691718901999997,4.230243346120816,1.2610714559208163,4.23801808952956,1.2688461993295606,12.573178578583565,9.604006688383565
2021-03-30,296.5697829491726,1586.2407480791962,,-2.9212850755999997,3.983672941774131,1.0623878661741315,4.179920096057018,1.258635020457018,16.68745051315877,13.766165437558769
