date,Tmed,Tmin,Tmax,Osc.,Prec.,PAcum,TH,TS
2019-04-22,12.792500000000018,8.830000000000041,17.379999999999995,8.549999999999955,0.0,98.695,7.971610998543756,15.57000000000005
2019-04-23,12.849791666666684,8.07000000000005,17.180000000000007,9.109999999999957,0.0,97.840625,7.783140101525703,14.5
2019-04-24,15.469583333333352,9.720000000000027,22.089999999999975,12.369999999999948,0.07708333333333334,97.72479166666666,9.151485351694054,16.399999999999977
2019-04-25,16.790416666666683,9.240000000000009,22.0,12.759999999999991,0.0,98.22895833333332,9.060990268860536,17.27000000000004
2019-04-26,11.599791666666684,7.980000000000018,16.870000000000005,8.889999999999986,0.15416666666666667,98.315,8.672823579574827,15.220000000000027
2019-04-27,10.200208333333348,6.300000000000011,15.689999999999998,9.389999999999986,0.09166666666666667,98.49708333333332,7.929844395193297,14.550000000000011
2019-04-28,8.622500000000011,5.839999999999975,11.800000000000011,5.960000000000036,0.13749999999999998,99.06833333333333,4.876821970748485,8.100000000000023
2019-04-29,7.772083333333346,4.4500000000000455,10.480000000000018,6.029999999999973,0.06041666666666667,99.21749999999999,4.347002975415534,6.910000000000025
2019-04-30,11.258750000000019,3.3500000000000227,16.850000000000023,13.5,0.0,99.07916666666667,6.399742387450135,11.670000000000016
2019-05-01,11.112291666666685,6.3799999999999955,16.110000000000014,9.730000000000018,0.0020833333333333333,98.58104166666668,6.552605565098692,11.310000000000002
2019-05-02,8.038333333333348,5.210000000000036,12.470000000000027,7.259999999999991,0.06250000000000001,98.00708333333334,4.42929124306769,7.310000000000002
2019-05-03,6.1925000000000106,3.5600000000000023,8.189999999999998,4.6299999999999955,0.004166666666666667,98.11229166666668,3.9376572209054506,7.180000000000007
2019-05-04,3.691250000000011,1.3799999999999955,7.529999999999973,6.149999999999977,0.0375,98.06374999999998,2.9079148679748443,5.080000000000041
2019-05-05,5.251250000000014,0.029999999999972715,9.050000000000011,9.020000000000039,0.0020833333333333333,98.89125,3.4384429248132524,6.460000000000036
2019-05-06,5.647291666666681,1.4800000000000182,9.310000000000002,7.829999999999984,0.01875,99.01729166666667,4.114995650546857,7.410000000000025
2019-05-07,7.020208333333351,3.3700000000000045,10.57000000000005,7.2000000000000455,0.004166666666666667,98.90458333333333,3.8181408337049954,6.960000000000036
2019-05-08,9.396666666666684,5.300000000000011,13.180000000000007,7.8799999999999955,0.08541666666666668,97.695625,6.52413041637345,11.980000000000018
