date,Tmed,Tmin,Tmax,Osc.,Prec.,TH,PAcum,TS
2019-01-17,-9.550833333333335,-11.230000000000018,-8.620000000000005,2.6100000000000136,0.06666666666666667,-10.084718172386161,959.6708333333332,-8.689999999999998
2019-01-18,-11.803958333333336,-12.910000000000025,-9.29000000000002,3.6200000000000045,0.0,-12.412202263714121,968.7375000000001,-12.379999999999995
2019-01-19,-9.077916666666665,-11.579999999999984,-6.439999999999998,5.139999999999986,0.07083333333333335,-9.535838842654197,974.6083333333332,-9.370000000000005
2019-01-20,-11.690625000000006,-14.160000000000025,-6.860000000000014,7.300000000000011,0.010416666666666666,-12.275730996620334,978.8041666666667,-12.920000000000016
2019-01-21,-17.58875,-20.110000000000014,-14.569999999999993,5.5400000000000205,0.0,-18.33645760875751,987.3604166666668,-19.139999999999986
2019-01-22,-12.963125,-16.279999999999973,-7.939999999999998,8.339999999999975,0.01666666666666667,-13.597525369387244,986.4875000000001,-13.759999999999991
2019-01-23,-6.332083333333334,-7.850000000000023,-4.480000000000018,3.3700000000000045,0.01875,-6.679444904136279,981.8270833333332,-7.100000000000023
2019-01-24,-14.837916666666672,-16.55000000000001,-8.720000000000027,7.829999999999984,0.0,-15.528423213092474,992.0270833333333,-16.399999999999977
2019-01-25,-9.183125000000004,-14.470000000000027,-6.389999999999986,8.080000000000041,0.02916666666666667,-9.64145704997367,991.6583333333333,-10.089999999999975
2019-01-26,-10.488749999999998,-14.509999999999991,-6.399999999999977,8.110000000000014,0.010416666666666666,-11.025220532011927,982.1270833333333,-10.269999999999982
2019-01-27,-18.735625,-20.689999999999998,-14.740000000000009,5.949999999999989,0.0,-19.489741412000168,978.8874999999999,-20.539999999999992
2019-01-28,-16.77625,-21.25,-12.389999999999986,8.860000000000014,0.06875,-17.491852348440013,978.2479166666667,-19.78
2019-01-29,-9.513958333333333,-12.20999999999998,-8.110000000000014,4.099999999999966,0.08333333333333333,-10.011228607149052,972.8354166666667,-9.370000000000005
2019-01-30,-9.350833333333336,-10.329999999999984,-8.319999999999993,2.009999999999991,0.06874999999999999,-9.849872605562153,976.3729166666667,-9.629999999999995
2019-01-31,-10.906666666666666,-12.060000000000002,-9.79000000000002,2.269999999999982,0.0020833333333333333,-11.45659036971365,987.3354166666667,-11.779999999999973
2019-02-01,-10.507083333333332,-15.689999999999998,-8.129999999999995,7.560000000000002,0.008333333333333333,-11.04780308815048,992.4708333333333,-8.800000000000011
2019-02-02,-10.825625000000002,-15.54000000000002,-9.139999999999986,6.400000000000034,0.03958333333333334,-11.378441819627271,991.1479166666667,-9.759999999999991
2019-02-03,-8.640624999999998,-10.449999999999989,-4.420000000000016,6.029999999999973,0.23958333333333334,-9.10430919672693,983.3520833333333,-10.180000000000007
2019-02-04,-7.221666666666667,-10.370000000000005,-2.8600000000000136,7.509999999999991,0.014583333333333335,-7.697208944882552,985.6729166666668,-6.550000000000011
2019-02-05,-4.856458333333335,-7.800000000000011,-1.0199999999999818,6.78000000000003,0.12291666666666667,-5.13205378519744,986.4854166666668,-6.3799999999999955
2019-02-06,-9.886666666666667,-14.339999999999975,-6.089999999999975,8.25,0.0020833333333333333,-10.383172972927186,988.5291666666667,-13.5
2019-02-07,-3.4679166666666674,-7.399999999999977,-0.9800000000000182,6.419999999999959,0.06458333333333334,-3.6999904942248576,981.6083333333332,-4.019999999999982
2019-02-08,-0.5706249999999949,-2.2099999999999795,0.44999999999998863,2.659999999999968,0.07083333333333335,-0.7292636089648238,974.0479166666668,-0.3199999999999932
2019-02-09,0.06687499999999957,-0.6999999999999886,0.6800000000000068,1.3799999999999955,0.20625000000000002,-0.1261333583348564,970.7687500000001,0.05000000000001137
2019-02-10,0.7264583333333346,-0.13999999999998636,1.8999999999999773,2.0399999999999636,0.14583333333333334,0.5700334777895506,963.3270833333332,0.3100000000000023
2019-02-11,0.04291666666667027,-3.019999999999982,0.7099999999999795,3.7299999999999613,0.052083333333333336,-0.12929850113162225,968.7062500000001,0.6899999999999977
2019-02-12,-5.230624999999999,-7.089999999999975,-3.160000000000025,3.92999999999995,0.0,-5.748072343799156,978.8833333333333,-7.089999999999975
2019-02-13,-3.7291666666666665,-7.560000000000002,0.7799999999999727,8.339999999999975,0.020833333333333332,-3.9501912488295066,979.7916666666666,-6.180000000000007
2019-02-14,-0.17791666666666237,-4.0,2.730000000000018,6.730000000000018,0.012500000000000002,-0.8975856847902003,986.6645833333333,-3.8100000000000023
2019-02-15,4.554375000000001,1.4399999999999977,7.069999999999993,5.6299999999999955,0.0,1.88603330370013,985.7520833333333,4.350000000000023
2019-02-16,1.7135416666666654,-0.36000000000001364,4.519999999999982,4.8799999999999955,0.0,0.12157483709012355,977.8645833333334,-0.36000000000001364
2019-02-17,-0.21854166666666805,-3.2900000000000205,1.8500000000000227,5.140000000000043,0.0,-3.0500259918720563,985.6229166666667,-0.30000000000001137
2019-02-18,-1.5608333333333289,-5.339999999999975,1.9300000000000068,7.269999999999982,0.02291666666666667,-2.794244075420519,986.5958333333333,-4.220000000000027
2019-02-19,1.915625000000001,1.2900000000000205,2.259999999999991,0.9699999999999704,0.025000000000000005,1.7973374615920725,969.6125000000001,2.1000000000000227
2019-02-20,-4.001041666666669,-8.45999999999998,1.259999999999991,9.71999999999997,0.029411764705882353,-4.962851273699497,970.71875,-4.579999999999984
2019-02-21,-9.962083333333334,-13.550000000000011,-6.5,7.050000000000011,0.0,-11.505547560387116,997.13125,-13.189999999999998
2019-02-22,-9.430416666666668,-13.740000000000009,-5.350000000000023,8.389999999999986,0.010416666666666666,-11.090363563683297,1010.0270833333334,-12.060000000000002
2019-02-23,1.8354166666666671,-4.9599999999999795,9.240000000000009,14.199999999999989,0.041666666666666664,0.7871027502362337,998.85,-0.7200000000000273
2019-02-24,1.9485416666666673,0.06999999999999318,3.740000000000009,3.670000000000016,0.010416666666666666,1.131837690380997,991.1104166666668,0.8700000000000045
2019-02-25,3.7408333333333323,1.4800000000000182,5.8799999999999955,4.399999999999977,0.0,0.6698832155088524,987.8916666666668,3.2900000000000205
2019-02-26,0.8656250000000002,-0.5199999999999818,2.680000000000007,3.1999999999999886,0.004166666666666667,0.23821876845571302,992.3333333333334,0.2300000000000182
2019-02-27,2.9310416666666703,-0.4300000000000068,5.480000000000018,5.910000000000025,0.0,0.5713496026468644,978.2854166666666,1.339999999999975
2019-02-28,-1.2906250000000032,-7.860000000000014,2.8999999999999773,10.759999999999991,0.09375,-2.4790686293336566,966.4416666666666,0.13999999999998636
2019-03-01,-7.75895833333333,-11.850000000000023,-4.439999999999998,7.410000000000025,0.0,-9.485095324461165,980.1395833333332,-11.25
2019-03-02,-4.129583333333334,-8.600000000000023,-0.6700000000000159,7.930000000000007,0.08333333333333333,-4.853960819784777,969.2333333333332,-3.5
2019-03-03,-10.363124999999998,-14.180000000000007,-6.410000000000025,7.769999999999982,0.0,-11.501153064793414,971.43125,-13.410000000000025
2019-03-04,-8.912708333333331,-12.259999999999991,-6.5400000000000205,5.71999999999997,0.0,-9.711012244010869,964.0104166666666,-10.589999999999975
2019-03-05,-9.496458333333335,-14.470000000000027,-7.399999999999977,7.07000000000005,0.004166666666666667,-10.859330111454595,964.8000000000001,-9.509999999999991
2019-03-06,-9.176541666666667,-15.120000000000005,-3.242999999999995,11.87700000000001,0.0,-15.012591305929075,979.9729166666666,-12.79000000000002
2019-03-07,-2.823541666666665,-6.019999999999982,-0.6899999999999977,5.329999999999984,0.05000000000000001,-3.0485892394474345,972.9208333333332,-3.8100000000000023
2019-03-08,0.8356249999999967,-1.3999999999999773,2.8100000000000023,4.2099999999999795,0.14583333333333334,0.5685010522540072,958.1958333333333,0.4200000000000159
2019-03-09,-3.4745833333333387,-6.329999999999984,0.44999999999998863,6.779999999999973,0.043750000000000004,-4.424975880224244,958.75,-6.2900000000000205
2019-03-10,-4.939791666666665,-7.4599999999999795,-3.5,3.9599999999999795,0.014583333333333335,-5.962155575681791,959.3291666666668,-5.240000000000009
2019-03-11,-7.596249999999999,-10.189999999999998,-5.240000000000009,4.949999999999989,0.004166666666666667,-8.426157967456664,965.3145833333333,-9.350000000000023
2019-03-12,-5.175,-8.920000000000016,-1.259999999999991,7.660000000000025,0.0,-7.004865864408796,978.0875,-6.3799999999999955
2019-03-13,-6.299375000000004,-11.060000000000002,-3.2099999999999795,7.850000000000023,0.020833333333333332,-7.644103092804463,979.3562499999999,-9.720000000000027
2019-03-14,-1.6468749999999979,-4.4599999999999795,0.3100000000000023,4.769999999999982,0.1125,-1.966997444575566,971.4895833333334,-2.490000000000009
2019-03-15,0.34354166666666447,-0.38999999999998636,1.420000000000016,1.8100000000000023,0.05416666666666667,0.1936718346263987,967.3291666666668,-0.01999999999998181
2019-03-16,0.2668749999999965,-0.17000000000001592,0.6299999999999955,0.8000000000000114,0.1125,0.137118408265245,967.4354166666667,0.07999999999998408
2019-03-17,-0.0029166666666675667,-0.5099999999999909,0.8500000000000227,1.3600000000000136,0.13958333333333334,-0.16059327662343345,970.2333333333332,-0.11000000000001364
2019-03-18,1.3737499999999987,0.060000000000002274,2.339999999999975,2.2799999999999727,0.08958333333333335,1.1661699966419936,970.1791666666667,1.7699999999999818
2019-03-19,0.047291666666667474,-2.0600000000000023,1.0600000000000023,3.1200000000000045,0.04583333333333334,-0.12424411080631807,982.5437499999999,0.2699999999999818
2019-03-20,-1.0633333333333301,-2.930000000000007,0.2300000000000182,3.160000000000025,0.016666666666666666,-1.720050668885176,986.6895833333333,-2.569999999999993
2019-03-21,2.2649999999999992,-1.0199999999999818,5.670000000000016,6.689999999999998,0.0,0.2466580060480423,985.5958333333333,0.7099999999999795
2019-03-22,1.5868750000000016,-0.8899999999999864,4.740000000000009,5.6299999999999955,0.0,-2.10090868967728,995.5791666666668,0.5500000000000114
2019-03-23,2.7243749999999998,1.1299999999999955,5.610000000000014,4.480000000000018,0.03125,0.598121086564438,983.0270833333334,1.5400000000000205
2019-03-24,1.7979166666666646,-0.410000000000025,3.5299999999999727,3.9399999999999977,0.0,-1.4633527326888778,976.7416666666667,1.8799999999999955
2019-03-25,-0.9281250000000002,-3.8500000000000227,2.509999999999991,6.360000000000014,0.0,-3.1751338602582497,977.6416666666668,-1.6000000000000227
2019-03-26,-2.203749999999997,-5.930000000000007,1.579999999999984,7.509999999999991,0.0,-4.975833732616885,983.7458333333334,-3.319999999999993
2019-03-27,-1.8385416666666667,-6.970000000000027,1.6000000000000227,8.57000000000005,0.0,-3.958048162829874,990.5208333333334,-5.1200000000000045
2019-03-28,2.4314583333333375,-2.2900000000000205,7.319999999999993,9.610000000000014,0.0,0.2976480792159882,990.4416666666666,-0.37999999999999545
2019-03-29,6.426666666666672,3.730000000000018,10.769999999999982,7.039999999999964,0.0,3.3439873612986655,980.2729166666667,4.240000000000009
2019-03-30,3.5937499999999987,1.6399999999999864,5.939999999999998,4.300000000000011,0.0,0.7467161380743358,979.4083333333333,2.8999999999999773
2019-03-31,1.3827083333333323,-1.1200000000000045,3.920000000000016,5.0400000000000205,0.0,-0.9090809391567988,977.0749999999999,0.9200000000000159
2019-04-01,0.9139583333333322,-1.9499999999999886,4.3799999999999955,6.329999999999984,0.0,-2.2519580916684423,993.2979166666668,0.12999999999999545
2019-04-02,2.8014583333333327,-0.9200000000000159,7.269999999999982,8.189999999999998,0.0,-0.973869224976183,996.6979166666666,1.4499999999999886
2019-04-03,4.037500000000001,-1.660000000000025,9.730000000000018,11.390000000000043,0.0,-0.42398380323420604,995.2458333333334,1.9800000000000182
2019-04-04,6.5275,2.3000000000000114,11.240000000000009,8.939999999999998,0.0,1.1330121947452159,990.9833333333332,5.4599999999999795
2019-04-05,4.676874999999998,0.6299999999999955,9.019999999999982,8.389999999999986,0.0,1.6313403830830804,995.4916666666667,3.240000000000009
2019-04-06,6.696874999999996,1.6499999999999773,12.339999999999975,10.689999999999998,0.0,1.2516433486027931,997.7520833333333,4.480000000000018
2019-04-07,5.606875,0.4800000000000182,10.79000000000002,10.310000000000002,0.0020833333333333333,1.1854495177878184,985.9729166666666,3.839999999999975
2019-04-08,0.9972916666666679,-0.06999999999999318,3.4399999999999977,3.509999999999991,0.4458333333333333,0.6775565000253563,980.4041666666667,0.8799999999999955
2019-04-09,-1.5312500000000024,-3.7099999999999795,-0.11000000000001364,3.599999999999966,0.21250000000000002,-1.9082860433325302,982.8104166666667,-1.490000000000009
2019-04-10,-3.843333333333335,-5.019999999999982,-1.7900000000000205,3.2299999999999613,0.02916666666666667,-4.735482076399541,992.3791666666666,-4.860000000000014
2019-04-11,-2.7354166666666644,-6.680000000000007,1.3500000000000227,8.03000000000003,0.052083333333333336,-4.88460642743033,998.5916666666667,-3.6899999999999977
2019-04-12,0.1879166666666663,-4.310000000000002,4.610000000000014,8.920000000000016,0.0,-2.5999031996189443,1004.7291666666666,-2.420000000000016
2019-04-13,3.0412500000000016,0.25,4.980000000000018,4.730000000000018,0.0,-1.0276468715289353,1008.4416666666666,1.6499999999999773
2019-04-14,4.17354166666667,0.8600000000000136,6.980000000000018,6.1200000000000045,0.0,-0.48482519207949687,1010.0375,4.0
2019-04-15,5.693125000000002,0.2300000000000182,9.870000000000005,9.639999999999986,0.0,0.6057885445127215,1010.1333333333333,5.089999999999975
2019-04-16,7.614166666666669,1.4800000000000182,12.25,10.769999999999982,0.0,2.438042716580299,1009.43125,7.220000000000027
2019-04-17,10.296458333333337,4.050000000000011,15.420000000000016,11.370000000000005,0.0,4.141412751408285,1008.4875000000001,9.550000000000011
2019-04-18,10.106041666666668,3.079999999999984,16.45999999999998,13.379999999999995,0.0,3.7831070820645785,1008.3937500000001,7.529999999999973
2019-04-19,8.461458333333336,3.8000000000000114,12.529999999999973,8.729999999999961,0.0,3.718984297523568,1007.0895833333334,8.089999999999975
2019-04-20,5.770208333333332,3.089999999999975,9.009999999999991,5.920000000000016,0.0,3.751125778951802,1003.96875,4.410000000000025
2019-04-21,7.34708333333333,0.5099999999999909,12.230000000000018,11.720000000000027,0.0,3.126021022300271,999.4416666666666,6.019999999999982
2019-04-22,10.026875000000004,5.910000000000025,14.610000000000014,8.699999999999989,0.0,4.959960558092205,998.0958333333333,8.730000000000018
2019-04-23,11.996249999999998,5.7099999999999795,17.45999999999998,11.75,0.0,6.843807701506652,1000.6437500000001,10.899999999999977
2019-04-24,13.582916666666668,7.1200000000000045,18.579999999999984,11.45999999999998,0.0,6.1585521727457815,1001.6354166666666,12.670000000000016
2019-04-25,14.883541666666664,9.879999999999995,19.310000000000002,9.430000000000007,0.0,6.85780428958272,999.1625,13.649999999999977
2019-04-26,13.69520833333334,7.850000000000023,17.05000000000001,9.199999999999989,0.0,7.367936531016515,994.34375,13.360000000000014
2019-04-27,14.711458333333331,6.149999999999977,19.230000000000018,13.080000000000041,0.0,7.778283541449287,989.93125,15.699999999999989
2019-04-28,5.409166666666668,0.2300000000000182,9.949999999999989,9.71999999999997,0.0,0.5999725174649247,998.9458333333333,3.0500000000000114
2019-04-29,8.261874999999998,1.0,14.509999999999991,13.509999999999991,0.0,2.8658686304065744,997.8312500000001,5.810000000000002
2019-04-30,8.759375000000002,2.8999999999999773,13.420000000000016,10.520000000000039,0.0,4.571274608446978,991.8562499999999,6.720000000000027
2019-05-01,6.291249999999997,3.089999999999975,11.990000000000009,8.900000000000034,0.20625000000000002,3.4040123304527956,976.1291666666666,9.230000000000018
2019-05-02,0.7985416666666652,-1.920000000000016,2.8899999999999864,4.810000000000002,0.03333333333333333,-0.1754144867596014,960.9645833333334,0.9399999999999977
2019-05-03,-1.473749999999999,-2.740000000000009,0.2799999999999727,3.019999999999982,0.004166666666666667,-3.5939419315601118,964.1583333333333,-1.910000000000025
2019-05-04,-0.14291666666666814,-2.730000000000018,3.3899999999999864,6.1200000000000045,0.04791666666666666,-1.731282518851879,974.4979166666667,-1.25
2019-05-05,2.6177083333333377,-2.420000000000016,7.660000000000025,10.080000000000041,0.010416666666666666,0.45248490664531477,980.3125,2.079999999999984
2019-05-06,5.429374999999999,-0.8899999999999864,10.050000000000011,10.939999999999998,0.0,1.697772770844715,986.3770833333333,5.519999999999982
2019-05-07,5.702916666666666,1.9300000000000068,9.089999999999975,7.159999999999968,0.0,2.2562308602256707,981.8874999999999,6.680000000000007
2019-05-08,4.8337499999999975,0.25,8.829999999999984,8.579999999999984,0.0,1.441782057063245,984.0500000000001,4.899999999999977
2019-05-09,8.054999999999998,0.5099999999999909,13.629999999999995,13.120000000000005,0.0,3.4182690548860717,992.0416666666666,7.850000000000023
2019-05-10,7.263541666666668,4.3799999999999955,9.100000000000023,4.720000000000027,0.05416666666666667,5.048618469249261,985.6708333333332,9.100000000000023
2019-05-11,9.118125000000001,7.310000000000002,11.25,3.9399999999999977,0.19166666666666665,8.471596732340021,984.7312499999999,8.379999999999995
2019-05-12,7.4025000000000025,4.3700000000000045,9.439999999999998,5.069999999999993,0.18125,6.231519340719603,988.7104166666667,7.3799999999999955
2019-05-13,5.789583333333333,3.1000000000000227,8.589999999999975,5.489999999999952,0.0,2.8585632379171435,1002.9145833333333,5.519999999999982
2019-05-14,6.874791666666664,1.8100000000000023,10.850000000000023,9.04000000000002,0.0,2.4320995433080532,1004.2666666666668,7.779999999999973
2019-05-15,9.278333333333338,2.3899999999999864,14.160000000000025,11.770000000000039,0.0,4.233387105928892,1003.9625,9.20999999999998
2019-05-16,12.839791666666668,6.839999999999975,16.80000000000001,9.960000000000036,0.0,6.981271465781883,1003.06875,12.579999999999984
2019-05-17,14.100833333333332,7.300000000000011,19.25999999999999,11.95999999999998,0.0,7.3405471952191705,1000.8229166666666,12.589999999999975
2019-05-18,18.358333333333334,11.75,22.670000000000016,10.920000000000016,0.0,9.975474579879146,996.5916666666667,17.69999999999999
2019-05-19,19.119583333333335,13.259999999999991,23.220000000000027,9.960000000000036,0.0,11.37755265197051,992.8645833333334,18.45999999999998
2019-05-20,19.384166666666665,13.870000000000005,24.879999999999995,11.009999999999991,0.0,12.76334671223493,990.3333333333334,16.810000000000002
2019-05-21,18.9275,14.889999999999986,23.720000000000027,8.830000000000041,0.0,13.786532763838046,988.30625,16.810000000000002
2019-05-22,18.150208333333328,13.779999999999973,22.910000000000025,9.130000000000052,0.0,14.448575158963692,984.85,18.69999999999999
2019-05-23,10.181041666666667,7.529999999999973,13.420000000000016,5.890000000000043,0.0020833333333333333,8.1238975110456,987.30625,10.740000000000009
2019-05-24,8.43583333333333,5.800000000000011,12.129999999999995,6.329999999999984,0.027083333333333334,6.510224279288125,985.1395833333332,5.8799999999999955
2019-05-25,8.440625000000004,6.850000000000023,10.149999999999977,3.2999999999999545,0.15416666666666667,7.868496961142618,976.0458333333332,7.850000000000023
2019-05-26,6.64125,4.259999999999991,8.399999999999977,4.139999999999986,0.21458333333333332,6.066072312337988,972.24375,6.649999999999977
2019-05-27,9.181041666666665,6.720000000000027,12.699999999999989,5.979999999999961,0.09583333333333333,7.6399583268575135,973.4979166666667,8.110000000000014
2019-05-28,11.071250000000001,7.560000000000002,14.75,7.189999999999998,0.0,8.87221943227384,979.6229166666667,9.829999999999984
2019-05-29,10.553125,4.920000000000016,15.149999999999977,10.229999999999961,0.10625000000000001,7.930517805224665,981.9395833333333,10.20999999999998
2019-05-30,10.55020833333334,4.399999999999977,14.519999999999982,10.120000000000005,0.0,4.869460113227919,990.4520833333332,11.550000000000011
2019-05-31,9.196666666666665,6.199999999999989,11.680000000000007,5.480000000000018,0.07083333333333333,4.989692398005647,982.7583333333333,7.850000000000023
2019-06-01,10.01645833333333,5.6200000000000045,15.240000000000009,9.620000000000005,0.05833333333333334,6.3525891760561635,986.0333333333333,10.319999999999993
2019-06-02,10.042291666666673,6.480000000000018,14.870000000000005,8.389999999999986,0.04791666666666666,7.1034023638134896,984.2145833333334,8.149999999999977
2019-06-03,12.274375000000004,5.6299999999999955,16.75,11.120000000000005,0.004166666666666667,7.388683038249145,991.1875,13.180000000000007
2019-06-04,16.62916666666667,11.879999999999995,21.399999999999977,9.519999999999982,0.0,12.17158252011435,986.5583333333334,16.579999999999984
2019-06-05,18.784791666666667,11.680000000000007,23.660000000000025,11.980000000000018,0.0,13.922523720473967,991.5812500000001,17.939999999999998
2019-06-06,23.66604166666667,16.44999999999999,28.730000000000018,12.28000000000003,0.0,16.935359922728416,994.6374999999999,23.45999999999998
2019-06-07,24.107916666666668,18.670000000000016,28.569999999999993,9.899999999999977,0.0,17.50731669679433,993.3604166666668,24.939999999999998
2019-06-08,21.936250000000005,18.220000000000027,27.089999999999975,8.869999999999948,0.08541666666666665,18.00557512600786,991.9604166666667,23.610000000000014
2019-06-09,17.395416666666666,13.069999999999993,19.839999999999975,6.769999999999982,0.22916666666666666,13.765942646706987,990.7291666666666,16.089999999999975
2019-06-10,14.169374999999997,12.04000000000002,17.19999999999999,5.159999999999968,0.0,10.296713422974427,991.9020833333334,12.629999999999995
2019-06-11,14.572083333333339,8.29000000000002,18.339999999999975,10.049999999999955,0.0,9.923357523584608,997.2479166666667,16.50999999999999
2019-06-12,11.097291666666665,5.5400000000000205,15.79000000000002,10.25,0.0,6.343515246019632,1001.4958333333334,10.480000000000018
2019-06-13,13.400625,9.720000000000027,16.970000000000027,7.25,0.0,9.090552419697255,996.1020833333333,11.529999999999973
2019-06-14,13.382916666666665,11.769999999999982,14.860000000000014,3.090000000000032,0.012500000000000002,11.539900096612927,990.8916666666668,13.25
2019-06-15,12.486875000000003,10.350000000000023,15.180000000000007,4.829999999999984,0.0,11.224307641222259,990.8229166666666,11.589999999999975
2019-06-16,17.380000000000006,11.100000000000023,21.420000000000016,10.319999999999993,0.0,13.298433370595296,989.2833333333333,17.600000000000023
2019-06-17,18.820416666666663,12.800000000000011,24.110000000000014,11.310000000000002,0.0,13.959015104273893,986.475,19.74000000000001
2019-06-18,18.700833333333335,13.399999999999977,22.860000000000014,9.460000000000036,0.0,13.14053001670685,987.0854166666667,20.139999999999986
2019-06-19,18.421666666666667,13.829999999999984,22.25,8.420000000000016,0.15625,14.705468704384467,986.9562500000001,17.620000000000005
2019-06-20,19.57875,14.310000000000002,25.170000000000016,10.860000000000014,0.012499999999999999,15.341279586261061,986.2937499999999,16.329999999999984
2019-06-21,20.15020833333333,15.689999999999998,23.569999999999993,7.8799999999999955,0.0,15.894437409712397,982.7375000000001,21.339999999999975
2019-06-22,14.29395833333333,11.240000000000009,16.20999999999998,4.96999999999997,,10.165768787504643,986.3333333333334,14.95999999999998
2019-06-23,14.978750000000003,9.110000000000014,19.24000000000001,10.129999999999995,,9.274147918604834,995.00625,14.269999999999982
2019-06-24,15.038333333333332,10.050000000000011,18.660000000000025,8.610000000000014,,9.57627008063112,1000.6458333333334,15.600000000000023
2019-06-25,14.967916666666667,10.269999999999982,19.439999999999998,9.170000000000016,,10.354105272627997,1002.11875,14.800000000000011
2019-06-26,13.558958333333331,11.350000000000023,16.579999999999984,5.229999999999961,0.05217391304347826,11.908138963622156,993.50625,12.449999999999989
2019-06-27,13.326249999999996,10.70999999999998,16.5,5.7900000000000205,0.07291666666666667,10.682289051646391,985.2375000000001,12.850000000000023
2019-06-28,13.245,8.519999999999982,17.30000000000001,8.78000000000003,0.0,7.859017382750987,988.4333333333334,12.910000000000025
2019-06-29,13.657708333333337,8.370000000000005,17.899999999999977,9.529999999999973,0.0,10.096823971145305,982.5208333333334,14.04000000000002
2019-06-30,15.193333333333333,10.439999999999998,18.779999999999973,8.339999999999975,0.0,9.577162877472714,979.3979166666667,14.300000000000011
2019-07-01,17.464166666666667,14.20999999999998,21.230000000000018,7.020000000000039,0.0,12.868665685173708,968.8958333333334,17.310000000000002
2019-07-02,12.895625,10.420000000000016,17.319999999999993,6.899999999999977,0.25625000000000003,11.37221937422531,973.3937500000001,16.410000000000025
2019-07-03,12.799791666666664,7.810000000000002,17.350000000000023,9.54000000000002,0.0,7.844960104428676,978.3958333333334,12.579999999999984
2019-07-04,12.135833333333338,7.069999999999993,16.05000000000001,8.980000000000018,0.0,7.5869359995585866,979.00625,13.060000000000002
2019-07-05,10.633749999999997,8.480000000000018,12.45999999999998,3.9799999999999613,0.22916666666666666,8.922395089665791,972.5291666666667,10.589999999999975
2019-07-06,14.546458333333332,11.29000000000002,18.74000000000001,7.449999999999989,0.0,10.978437912254796,972.5437499999999,14.54000000000002
2019-07-07,14.381666666666666,11.139999999999986,19.269999999999982,8.129999999999995,0.11458333333333333,12.165618765135946,975.5916666666667,14.920000000000016
2019-07-08,11.996041666666665,9.0,13.920000000000016,4.920000000000016,0.0020833333333333333,11.110550144826854,979.3979166666667,13.819999999999993
2019-07-09,10.428749999999997,8.629999999999995,12.529999999999973,3.8999999999999773,0.0,8.387529392984126,983.9125,9.509999999999991
2019-07-10,14.68416666666667,9.180000000000007,18.730000000000018,9.550000000000011,0.0,9.678563647025852,983.6229166666667,15.089999999999975
2019-07-11,12.401250000000003,10.009999999999991,14.730000000000018,4.720000000000027,0.0,8.13520594680966,984.3895833333332,11.610000000000014
2019-07-12,13.83145833333333,8.45999999999998,17.670000000000016,9.210000000000036,0.0,8.701574324255832,983.725,14.129999999999995
2019-07-13,12.499791666666672,7.509999999999991,15.370000000000005,7.860000000000014,0.0,8.218148744440116,984.6333333333333,13.95999999999998
2019-07-14,13.419583333333334,9.810000000000002,16.389999999999986,6.579999999999984,0.0,8.8145424165106,986.8125,12.0
2019-07-15,16.183750000000003,12.389999999999986,19.569999999999993,7.180000000000007,0.0,10.255754288818723,984.2270833333333,16.139999999999986
2019-07-16,13.795833333333336,11.360000000000014,17.370000000000005,6.009999999999991,0.2020833333333333,11.911138246245635,983.6854166666667,15.639999999999986
2019-07-17,14.920000000000003,11.120000000000005,19.980000000000018,8.860000000000014,0.0062499999999999995,12.891741148855035,986.2208333333333,14.569999999999993
2019-07-18,16.583125,11.110000000000014,20.870000000000005,9.759999999999991,0.0,12.491016378292306,986.7937499999999,16.29000000000002
2019-07-19,17.757499999999997,12.110000000000014,22.180000000000007,10.069999999999993,0.0,12.301891663918221,986.8416666666667,17.19999999999999
2019-07-20,19.06208333333333,12.730000000000018,23.389999999999986,10.659999999999968,0.0,13.336366766465567,989.7979166666668,18.839999999999975
2019-07-21,21.925833333333333,18.189999999999998,25.24000000000001,7.050000000000011,0.0,14.086735463677575,991.9499999999999,21.80000000000001
2019-07-22,20.353333333333328,15.740000000000009,25.060000000000002,9.319999999999993,0.0,14.99072568041879,990.2916666666666,21.279999999999973
2019-07-23,19.229583333333338,15.75,23.600000000000023,7.850000000000023,0.4791666666666667,15.996805552878717,991.0479166666668,21.129999999999995
2019-07-24,21.202291666666667,14.889999999999986,26.170000000000016,11.28000000000003,0.0,16.18820736820284,991.9729166666667,20.389999999999986
2019-07-25,22.402291666666667,16.889999999999986,27.019999999999982,10.129999999999995,0.0,16.587347110397165,994.6791666666667,21.620000000000005
2019-07-26,23.33645833333333,18.25,26.74000000000001,8.490000000000009,0.0,17.25642421500038,998.0875,22.019999999999982
2019-07-27,26.343541666666667,22.069999999999993,30.180000000000007,8.110000000000014,0.0,18.721438275352714,995.8312500000001,25.50999999999999
2019-07-28,23.443125,15.850000000000023,28.029999999999973,12.17999999999995,0.0,16.775373449357748,990.6666666666666,24.5
2019-07-29,15.150833333333331,9.759999999999991,18.319999999999993,8.560000000000002,0.0,9.977470588345733,989.3979166666667,16.00999999999999
2019-07-30,10.138125000000002,6.149999999999977,12.649999999999977,6.5,0.0,6.729362028912738,989.9666666666667,9.810000000000002
2019-07-31,12.924999999999997,9.529999999999973,17.49000000000001,7.960000000000036,0.0,8.408348122793543,989.8229166666666,11.839999999999975
2019-08-01,11.74708333333333,7.339999999999975,16.170000000000016,8.830000000000041,0.0,8.00160289734544,990.1958333333333,10.529999999999973
